trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-26800.63,973199.37,-26800.63,-2.6801
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-11201.67,961997.7,-38002.3,-3.8002
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-21927.67,940070.03,-59929.97,-5.993
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-20710.65,919359.38,-80640.62,-8.0641
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-12297.35,907062.03,-92937.97,-9.2938
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-11278.36,895783.67,-104216.33,-10.4216
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-11202.59,884581.08,-115418.92,-11.5419
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-24326.76,860254.32,-139745.68,-13.9746
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-27023.95,833230.37,-166769.63,-16.677
10,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,-14088.11,819142.26,-180857.74,-18.0858
11,2026-03-30T15:20:00-04:00,2026-03-30,commodities,GCF,-9705.3,809436.96,-190563.04,-19.0563
12,2026-03-30T15:20:00-04:00,2026-03-30,commodities,HGF,-11679.03,797757.93,-202242.07,-20.2242
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,SIF,-8425.03,789332.9,-210667.1,-21.0667
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-12294.43,777038.47,-222961.53,-22.2962
15,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-27221.55,749816.92,-250183.08,-25.0183
16,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-11289.09,738527.83,-261472.17,-26.1472
17,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-25077.23,713450.6,-286549.4,-28.6549
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-11214.39,702236.21,-297763.79,-29.7764
19,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-21885.43,680350.78,-319649.22,-31.9649
20,2026-03-31T13:35:00-04:00,2026-03-31,commodities,GCF,-454.34,679896.44,-320103.56,-32.0104
21,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-11117.2,668779.24,-331220.76,-33.1221
22,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-10948.12,657831.12,-342168.88,-34.2169
23,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-14857.26,642973.86,-357026.14,-35.7026
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10914.55,632059.31,-367940.69,-36.7941
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10818.23,621241.08,-378758.92,-37.8759
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,SIF,4251.32,625492.4,-374507.6,-37.4508
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-25940.26,599552.14,-400447.86,-40.0448
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-12416.88,587135.26,-412864.74,-41.2865
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-2881.08,584254.18,-415745.82,-41.5746
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,-10914.15,573340.03,-426659.97,-42.666
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-5205.36,568134.67,-431865.33,-43.1865
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-4451.97,563682.7,-436317.3,-43.6317
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-5215.34,558467.36,-441532.64,-44.1533
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-5059.45,553407.91,-446592.09,-44.6592
35,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-2120.3,551287.61,-448712.39,-44.8712
