rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
WORST,1,2,commodities,SIF,2026-04-28,INVERSE_BUY,BUY,SHORT,2026-04-28T11:50:00-04:00,2026-04-28T11:55:00-04:00,73.589996,73.384999,73.923908,72.922172,73.256084,72.922172,72.58826,72.254348,71.920436,0.222608,0.333912,73.406754,73.397142,73.173027,54.0559,-0.082063,-0.19014,26.8631,245.0,393.55,85.71,0.0,STRONG BULL,13533,993119.19,9999.66,0.2,0,19,2026-04-28T13:25:00-04:00,74.123908,STOP_LOSS,-9999.66,17246.86,-27246.52,-2.7435,-2.7247
WORST,2,2,commodities,CLF,2026-04-23,INVERSE_BUY,BUY,SHORT,2026-04-23T11:25:00-04:00,2026-04-23T11:30:00-04:00,93.660004,93.469998,94.212151,92.555709,93.107856,92.555709,92.003561,91.451413,90.899266,0.368098,0.552148,93.504235,93.494517,93.712974,54.6017,0.020919,0.020763,13.2013,1494.0,1892.7,57.14,14.29,STRONG BULL,10613,991997.09,9999.07,0.2,0,4,2026-04-23T11:45:00-04:00,94.412151,STOP_LOSS,-9999.07,17227.56,-27226.63,-2.7446,-2.7229
WORST,3,2,commodities,CLF,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T12:55:00-04:00,2026-04-06T13:00:00-04:00,112.25,112.039998,112.969434,110.811132,111.530566,110.811132,110.091698,109.372265,108.652831,0.479623,0.719434,111.839023,111.805561,111.805547,57.7072,0.035315,0.024909,13.1597,1260.0,1037.15,85.71,0.0,STRONG BULL,8853,991890.1,9998.9,0.2,0,1,2026-04-06T13:00:00-04:00,113.169434,STOP_LOSS,-9998.9,17225.72,-27224.62,-2.7447,-2.7228
WORST,4,2,commodities,CLF,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T10:10:00-04:00,2026-04-21T10:15:00-04:00,87.760002,87.569997,88.228109,86.823789,87.291896,86.823789,86.355683,85.887576,85.41947,0.312071,0.468106,87.218822,87.186368,87.099956,64.0423,0.001131,-0.061055,23.7291,3613.0,1544.8,85.71,0.0,STRONG BULL,11419,999961.79,9798.78,0.2,0,7,2026-04-21T10:45:00-04:00,88.428109,STOP_LOSS,-9798.78,17361.97,-27160.75,-2.7162,-2.7718
WORST,5,2,commodities,CLF,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.710002,97.92138,99.717231,99.118614,99.717231,100.315848,100.914465,101.513082,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,10115,998451.67,9999.92,0.2,0,14,2026-04-10T13:55:00-04:00,97.72138,STOP_LOSS,-9999.92,17086.62,-27086.54,-2.7129,-2.7087
WORST,6,2,commodities,SIF,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T09:50:00-04:00,2026-04-16T09:55:00-04:00,78.605003,78.810001,78.238297,79.338417,78.97171,79.338417,79.705124,80.07183,80.438537,0.244471,0.366707,79.389399,79.449796,79.302772,26.6523,-0.035391,0.018351,21.8625,1430.0,191.0,0.0,85.71,STRONG BEAR,12688,999941.29,9791.38,0.2,0,2,2026-04-16T10:00:00-04:00,78.038297,STOP_LOSS,-9791.38,17114.86,-26906.24,-2.6908,-2.748
WORST,7,2,commodities,CLF,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T11:25:00-04:00,2026-04-16T11:30:00-04:00,90.68,90.490002,91.220181,89.599639,90.13982,89.599639,89.059459,88.519279,87.979098,0.36012,0.54018,90.303017,90.290279,90.041523,57.2722,-0.048205,-0.117695,13.9077,2882.0,2270.6,85.71,0.0,STRONG BULL,10750,972767.53,9999.42,0.2,1,17,2026-04-16T12:50:00-04:00,91.420181,STOP_LOSS,-9999.42,16896.97,-26896.39,-2.7649,-2.6898
WORST,8,2,commodities,SIF,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T09:15:00-04:00,2026-04-07T09:20:00-04:00,72.084999,72.255,71.750027,72.754943,72.419971,72.754943,73.089915,73.424888,73.75986,0.223315,0.334972,72.87763,72.922518,72.131666,27.9957,-0.000572,0.072376,14.3868,78.0,43.1,0.0,85.71,STRONG BEAR,13839,999936.95,9756.13,0.2,0,4,2026-04-07T09:35:00-04:00,71.550027,STOP_LOSS,-9756.12,17115.23,-26871.35,-2.6873,-2.7543
WORST,9,2,commodities,CLF,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T13:05:00-04:00,2026-04-01T13:10:00-04:00,99.300003,99.490001,98.677686,100.544637,99.92232,100.544637,101.166955,101.789272,102.411589,0.414878,0.622317,99.874925,99.892394,99.518926,40.3204,0.009235,0.07422,15.4172,3233.0,2066.55,0.0,85.71,STRONG BEAR,9878,982762.23,9999.65,0.2,0,8,2026-04-01T13:45:00-04:00,98.477686,STOP_LOSS,-9999.65,16816.89,-26816.54,-2.7287,-2.6817
WORST,10,2,commodities,CLF,2026-04-15,INVERSE_BUY,BUY,SHORT,2026-04-15T13:45:00-04:00,2026-04-15T13:50:00-04:00,92.099998,91.899998,92.564426,91.171143,91.635571,91.171143,90.706716,90.242288,89.777861,0.309618,0.464428,91.897645,91.891974,91.782004,55.3762,-0.015155,-0.054148,14.3596,1782.0,1254.05,71.43,14.29,STRONG BULL,10881,999963.88,9405.84,0.2,0,2,2026-04-15T13:55:00-04:00,92.764426,STOP_LOSS,-9405.84,17357.05,-26762.89,-2.6764,-2.8453
