rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
WORST,1,4,commodities,SIF,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00-04:00,2026-04-13T09:20:00-04:00,74.135002,73.925,74.57823,72.362089,73.691774,73.248546,72.805318,72.362089,71.918861,0.295485,0.443228,76.050739,76.272561,74.110001,14.9563,-0.147055,0.005798,15.5233,200.0,110.2,28.57,57.14,MILD BEAR,1172,86640.1,999.99,0.2,1,37,2026-04-13T12:20:00-04:00,74.77823,STOP_LOSS,-999.99,50.0,-1049.99,-1.2119,-1.05
WORST,2,4,commodities,NGF,2026-04-06,BUY,BUY,LONG,2026-04-06T11:10:00-04:00,2026-04-06T11:15:00-04:00,2.826,3.026,2.809689,2.891244,2.842311,2.858622,2.874933,2.891244,2.907556,0.010874,0.016311,2.819946,2.819846,2.829732,55.0288,0.000391,0.000234,18.5896,1347.0,1072.0,57.14,28.57,MILD BULL,2402,7268.45,999.98,0.2,0,8,2026-04-06T11:50:00-04:00,2.609689,STOP_LOSS,-999.98,50.0,-1049.98,-14.4457,-1.05
WORST,3,4,commodities,NGF,2026-04-27,BUY,BUY,LONG,2026-04-27T09:15:00-04:00,2026-04-27T09:20:00-04:00,2.792,2.992,2.77131,2.874762,2.812691,2.833381,2.854072,2.874762,2.895453,0.013794,0.020691,2.704283,2.693345,2.791667,85.7764,0.008379,0.002405,19.4153,1954.0,1342.35,71.43,14.29,STRONG BULL,2377,7111.98,999.98,0.2,0,32,2026-04-27T11:55:00-04:00,2.57131,STOP_LOSS,-999.98,50.0,-1049.98,-14.7636,-1.05
WORST,4,4,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T10:20:00-04:00,2026-04-10T10:25:00-04:00,97.57,97.37,98.316755,94.582977,96.823244,96.076488,95.329732,94.582977,93.836221,0.497837,0.746756,98.060367,98.110425,98.223927,41.8138,0.018069,0.132344,16.6204,1474.0,1576.1,0.0,71.43,STRONG BEAR,872,84906.64,999.97,0.2,0,4,2026-04-10T10:40:00-04:00,98.516755,STOP_LOSS,-999.97,50.0,-1049.97,-1.2366,-1.05
WORST,5,4,commodities,NGF,2026-04-20,BUY,BUY,LONG,2026-04-20T10:00:00-04:00,2026-04-20T10:05:00-04:00,2.692,2.892,2.679641,2.741435,2.704359,2.716717,2.729076,2.741435,2.753793,0.008239,0.012359,2.683692,2.682707,2.683761,57.7294,0.000307,-0.000912,19.038,784.0,703.85,85.71,0.0,STRONG BULL,2425,7013.1,999.97,0.2,0,4,2026-04-20T10:20:00-04:00,2.479641,STOP_LOSS,-999.97,50.0,-1049.97,-14.9716,-1.05
WORST,6,4,commodities,CLF,2026-04-22,SELL,SELL,SHORT,2026-04-22T13:50:00-04:00,2026-04-22T13:55:00-04:00,92.610001,92.410001,93.203013,90.237949,92.016988,91.423975,90.830962,90.237949,89.644937,0.395342,0.593013,92.927105,92.968533,92.3057,43.9103,0.065815,0.197526,24.7901,1837.0,1956.65,14.29,57.14,STRONG BEAR,1007,93056.87,999.96,0.2,0,6,2026-04-22T14:20:00-04:00,93.403013,STOP_LOSS,-999.96,50.0,-1049.96,-1.1283,-1.05
WORST,7,4,commodities,NGF,2026-03-30,BUY,BUY,LONG,2026-03-30T12:00:00-04:00,2026-03-30T12:05:00-04:00,2.88,3.079,2.865962,2.936151,2.894038,2.908075,2.922113,2.936151,2.950188,0.009358,0.014038,2.871816,2.870981,2.872024,55.4045,-0.000802,-0.00316,17.7395,784.0,1013.6,71.43,0.0,STRONG BULL,2421,7454.26,999.96,0.2,0,4,2026-03-30T12:20:00-04:00,2.665962,STOP_LOSS,-999.96,50.0,-1049.96,-14.0854,-1.05
WORST,8,4,commodities,NGF,2026-04-10,BUY,BUY,LONG,2026-04-10T10:45:00-04:00,2026-04-10T10:50:00-04:00,2.679,2.878,2.663422,2.741311,2.694578,2.710156,2.725733,2.741311,2.756889,0.010385,0.015578,2.663624,2.662408,2.658321,61.2459,-0.001045,-0.004529,28.6156,1747.0,1285.45,85.71,14.29,STRONG BULL,2412,6941.74,999.96,0.2,0,6,2026-04-10T11:15:00-04:00,2.463422,STOP_LOSS,-999.96,50.0,-1049.96,-15.1253,-1.05
WORST,9,4,commodities,HGF,2026-04-02,BUY,BUY,LONG,2026-04-02T10:35:00-04:00,2026-04-02T10:40:00-04:00,5.6125,5.812,5.595009,5.682466,5.629992,5.647483,5.664975,5.682466,5.699958,0.011661,0.017492,5.586642,5.584943,5.574632,61.8945,-0.003124,-0.009941,27.6871,1586.0,433.4,100.0,0.0,STRONG BULL,2398,13937.18,999.95,0.2,0,9,2026-04-02T11:20:00-04:00,5.395009,STOP_LOSS,-999.95,50.0,-1049.95,-7.5334,-1.05
WORST,10,4,commodities,NGF,2026-04-01,BUY,BUY,LONG,2026-04-01T14:20:00-04:00,2026-04-01T14:25:00-04:00,2.82,3.02,2.808667,2.865331,2.831333,2.842665,2.853998,2.865331,2.876663,0.007555,0.011333,2.815058,2.814532,2.823229,54.4886,-0.001606,-0.004326,24.4361,870.0,1248.75,57.14,14.29,STRONG BULL,2431,7341.62,999.95,0.2,0,4,2026-04-01T14:40:00-04:00,2.608667,STOP_LOSS,-999.95,50.0,-1049.95,-14.3013,-1.05
